bottles temp pres psal cond
211037.0 3.9043630800000004 1929.28629826 34.92548109 33.24103756
211038.0 4.011185646153846 1828.4877481076924 34.92695520769231 33.29682883076923
211039.0 4.25398572 1726.39640004 34.94442173 33.48743555
211040.0 4.494691294117647 1625.9208443117648 34.97275220588236 33.68662219411765
211042.0 9.57602264 913.79778394 35.46149116 38.54162979
211043.0 10.208956852941176 810.7419651705883 35.4466094 39.08715124705882
211044.0 11.217897877777778 608.2932003888889 35.46948751111111 39.992310822222215
211045.0 12.74227078 185.12264882 35.6796392 41.505433010000004
211046.0 13.174748127272727 55.22275839090909 35.771909063636365 41.969489463636364
