bottles temp pres psal cond
211082.0 3.93134814 1928.6644347099998 34.92821141 33.267232990000004
211084.0 4.041347908333333 1827.2896241166666 34.932064925 33.327697925
211085.0 4.2165949750000005 1725.7899360166666 34.94624373333333 33.45525636666667
211086.0 4.744202381818182 1519.1934726545455 34.99967045454545 33.89044468181818
211089.0 10.718034758333333 708.715941975 35.441571208333336 39.52637096666667
211090.0 11.57653097 507.53417425 35.50484369 40.33099711
211091.0 13.344031763636364 53.26042378181818 35.787634736363636 42.15271583636363
211092.0 13.334622066666666 203.23469836666666 35.78111981111111 42.204434955555556
